"site.id","site.num","lat","long","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","P5","P6","P7","P8","P9","P10","P11","P12"
"AA",18,55.72825,110.98185,-0.207143889510678,-0.203083874050348,-0.111008960103728,0.0728217666075194,0.204287793480912,-0.184789076006537,0.135763821667249,0.062759832944132,0.201328103877032,0.267496052247099,0.031853458909173,-0.151912955345752,-0.127913954410564,-0.0817324815231008,-0.0170630242107098,-0.30591814730987,0.0367383975359698,0.273372724476014,-0.123970344504564,-0.0681358720092626
"CC",19,55.81953,115.21168,-0.0959880101822139,-0.0493454679292313,0.163117157088714,0.20543872607171,0.480920442677981,0.210703057991711,-0.065843057044679,0.128957764039522,0.0870082757541492,0.27590127938842,-0.223143310771031,-0.177254867111097,0.211967296763305,0.117759691491218,-0.301859261310652,-0.211076033325773,0.0415153040860604,0.0984629917397755,-0.231842361844085,-0.0472615001911111
"DD",20,56.8031,115.2583,0.0325633394034624,-0.101402542544259,0.0814150820442174,0.151500998138986,0.219669165101687,-0.023102393456289,-0.0119648032269088,0.156275139062207,0.138661790652915,0.277666807456495,-0.0577853071613297,-0.263308627027964,-0.0336654997421667,-0.0898525937462597,-0.25758411962355,-0.36081526162986,0.0545007883171132,0.278610057613953,-0.0699777793485137,-0.20181241079698
"EE",21,57.18723,115.11473,0.194057325992081,0.108862937759957,0.230066558294838,0.217962301850009,0.2000145502772,-0.083943938702262,0.00301362201846149,0.0639174442218272,-0.021712509508068,0.3357673555436,-0.0749511465138384,-0.166125752058199,-0.14135581709825,-0.202280906910133,-0.0295177805109285,-0.154433190195983,0.251432807871983,0.280887683607492,-0.0692962521108456,-0.0651521590817302
"FF",22,56.43615,115.32547,0.109369878399339,-0.146643729223773,0.291252865218066,0.228456718755956,0.436881798528167,0.216397657383856,-0.240582135205527,0.104722870012621,-0.00391740677732516,-0.0466774708912058,-0.231833549463596,-0.145963693952657,0.305292506886131,0.155947995199355,-0.344341237851861,-0.0841371036504226,-0.0709790543881872,-0.105078631850306,-0.270189945903533,-0.0211807235117644
"HH",23,58.52923,117.292,0.166574597805265,-0.16060171733067,0.0886157454378524,0.108868170855112,0.220056058669089,0.0570301810009388,-0.17657758156032,0.206247430444343,0.24335002298757,-0.0517238815464993,-0.142014798926161,-0.0367542372937378,0.262547312014292,-0.0792688126494637,-0.288205130307006,-0.245865982273742,-0.163376216247027,-0.0342688400379321,-0.196104434785527,-0.0753277271295053
"JJ",24,57.84962,115.37582,0.0627398432610152,0.164455642078519,0.238921328008258,0.264036551960314,0.20371812832262,-0.0421646237025327,-0.0822526232768198,0.233921664663123,0.0210518933206452,0.0153447320447551,-0.140620838037936,0.0354114940462963,0.0176053516880686,-0.132200210834988,-0.110169153591914,0.0135747399659695,0.0281652711063424,-0.161209794412451,-0.232618597808384,-0.0414463141844194
"KK",25,57.99397,117.41682,0.223398447228566,0.112140129412387,0.207203616232281,0.362035905905043,0.0991130312133745,-0.0878182624661334,0.119519548908258,0.300650261203932,0.307271441787215,0.103650685161799,-0.0387294954141212,0.0990773544220878,-0.0709270610694575,-0.151472998894989,-0.0736888806858411,-0.224878028335585,0.0291180178653617,0.0114326978673506,-0.12396896749804,0.144823125087037
"MM",26,53.74975,116.61757,-0.273680822377105,-0.0434937671847049,-0.00958237532461301,0.126951201919742,0.0761725758813486,-0.00955036165553974,-0.0402406854548144,0.217600385642763,0.115621343584245,0.176648483767926,-0.108574777707543,-0.0713691687524176,0.22863091021587,-0.0134431581489353,-0.0984455389624933,0.201738754197866,0.0896056119634825,0.251666615451201,-0.251696168157451,-0.0740893388634399
"PP",27,58.781,117.37814,0.346094711949931,0.102783321463308,0.0430579580694162,-0.069790223279991,-0.222172837525836,-0.0349941197468253,0.165265729596506,-0.0210326849212318,0.273533054704091,0.267961626651541,0.202051964468039,0.180450174431778,-0.00396541083794097,0.0913868206206984,0.164464772272238,0.134151713781582,0.375066544923487,0.13604808025823,0.128224497497462,0.309826244131895
"QQ",28,58.54185,115.61575,0.0709692136392964,0.0122258167073439,0.0773919131169963,0.135554143252925,-0.0463329834607783,-0.0812053658184419,-0.014947276055958,0.0547168503016367,0.261405304074748,0.0440474348833145,-0.0950008344311897,-0.186385933835302,0.0900494639562185,-0.0182388865918239,0.142369697659493,0.177205925372429,0.188704617942377,0.0479860383938072,-0.0487044858372936,0.134705356521012
"SS",29,57.13625,117.73016,-0.299696713344118,-0.2137492486993,-0.28363653413885,-0.167109656029384,0.0228832087626627,-0.169339380250316,-0.333375384939114,-0.220340663325511,-0.148158819061764,0.0997678227940973,-0.028178420815523,-0.0512551583097838,0.148980121637941,-0.0998476808822345,-0.260039237756139,-0.100186796560241,-0.208400790461342,0.0284758778745312,-0.185798087797525,-0.160526338719971
"TT",30,52.58402,115.35296,-0.203346999527049,-0.165173631191724,-0.18511635210105,-0.199569517855123,-0.0688742302952998,-0.0615747237187947,-0.175032477357776,-0.0752916388286249,-0.156257381292386,-0.0256072180066741,-0.0939028278672062,-0.0643433753618284,0.102170650969936,-0.0362645085944217,-0.280202507442207,0.199540412193248,-0.240387254804422,-0.0847718676493216,-0.0782297367776507,-0.143979872238658
"WW",31,52.04897,115.07789,0.225375426984796,0.174566584364297,0.234590526460211,0.248749876530083,0.0505951847020268,0.0553140085756379,0.143749795202656,0.0556473384401435,0.101855742178636,-0.0148783985545249,-0.010693608865996,-0.00307138839451077,-0.00301937380073526,0.036026259662261,0.0655431042267376,-0.10552460445968,0.128882523414202,0.0555436067139887,0.00542711712675995,0.166880739731291
"XX",32,56.51937,111.29796,0.228034077817741,0.221678352506509,0.216542225943975,0.149700117233657,-0.0253516519632659,0.126288409171427,0.2887094162344,0.255139721878209,0.0301014944873548,-0.237350816067666,-0.210653307449498,0.161522010735166,-0.279139220439682,0.11482747097695,0.178870890444644,0.145113168047903,0.0783862932045333,-0.375080830223103,-0.0888048654997807,0.155019582476656
"YY",33,57.14961,111.63776,0.178223552982311,0.277617973510421,0.200307196433313,0.255090725193773,0.0899472417495712,0.0545950943253657,0.095514655795165,0.0677923636254908,0.290698286515147,-0.0449124060765255,-0.0634748914296916,0.115472176561069,-0.102352804828353,0.0129137361960546,0.25511472191982,0.0486420630934001,0.102756023257938,-0.0907113270523486,-0.0845865039695395,0.176664888827859
"ZZ",34,56.02589,110.88319,-0.17606210532606,-0.255632354911886,-0.0754316731356708,0.236468593698173,0.323331497967136,-0.0760437059890902,-0.162604037930858,-0.0292624367109159,-0.0722947197242404,0.317748624053865,-0.106233031435124,-0.324218553560167,-0.108947620861413,0.0126269590916664,-0.137777324823325,-0.23355648154256,-0.0879917103354715,0.0909112454685234,-0.0816666078526146,-0.264983490771008
